"DateTime_UTC","mean"
2018-07-28 00:10:00,11.54531
2018-07-28 00:20:00,11.4975974744784
2018-07-28 00:30:00,11.4501924826324
2018-07-28 00:40:00,11.4031480551016
2018-07-28 00:50:00,11.3564070085384
2018-07-28 01:00:00,11.3126027794941
2018-07-28 01:10:00,11.2690440722869
2018-07-28 01:20:00,11.2257296080657
2018-07-28 01:30:00,11.1826581119172
2018-07-28 01:40:00,11.1398028169874
2018-07-28 01:50:00,11.0996528532593
2018-07-28 02:00:00,11.0574187726975
2018-07-28 02:10:00,11.0154470976916
2018-07-28 02:20:00,10.9738118661327
2018-07-28 02:30:00,10.9325107788037
2018-07-28 02:40:00,10.8915664965041
2018-07-28 02:50:00,10.8486721870128
2018-07-28 03:00:00,10.8061078317046
2018-07-28 03:10:00,10.7638973759617
2018-07-28 03:20:00,10.7221425336534
2018-07-28 03:30:00,10.6809813391882
2018-07-28 03:40:00,10.6404995684074
2018-07-28 03:50:00,10.6029105173689
2018-07-28 04:00:00,10.5660294240916
2018-07-28 04:10:00,10.5282743766867
2018-07-28 04:20:00,10.4913888258431
2018-07-28 04:30:00,10.4560388887662
2018-07-28 04:40:00,10.4207805817968
2018-07-28 04:50:00,10.3881218836996
2018-07-28 05:00:00,10.3585503967786
2018-07-28 05:10:00,10.3329781435605
2018-07-28 05:20:00,10.3096538007726
2018-07-28 05:30:00,10.2878371840735
2018-07-28 05:40:00,10.268362718489
2018-07-28 05:50:00,10.2518901896625
2018-07-28 06:00:00,10.2386584203469
2018-07-28 06:10:00,10.2266715002846
2018-07-28 06:20:00,10.2177457527048
2018-07-28 06:30:00,10.2116626873765
2018-07-28 06:40:00,10.2069194527747
2018-07-28 06:50:00,10.2050268911607
2018-07-28 07:00:00,10.205308366972
2018-07-28 07:10:00,10.2081177449685
2018-07-28 07:20:00,10.2137196612398
2018-07-28 07:30:00,10.2235545649297
2018-07-28 07:40:00,10.2347222766579
2018-07-28 07:50:00,10.2495774326635
2018-07-28 08:00:00,10.2673693388878
2018-07-28 08:10:00,10.2852524828366
2018-07-28 08:20:00,10.308330948522
2018-07-28 08:30:00,10.3300356554026
2018-07-28 08:40:00,10.3588906510911
2018-07-28 08:50:00,10.3822720691559
2018-07-28 09:00:00,10.4102512198613
2018-07-28 09:10:00,10.4433295533192
2018-07-28 09:20:00,10.4381203146257
2018-07-28 09:30:00,10.4571723124676
2018-07-28 09:40:00,10.4910996768342
2018-07-28 09:50:00,10.5247497077811
2018-07-28 10:00:00,10.5616525114325
2018-07-28 10:10:00,10.6028600365472
2018-07-28 10:20:00,10.6390819145955
2018-07-28 10:30:00,10.6571128734076
2018-07-28 10:40:00,10.6801028754094
2018-07-28 10:50:00,10.7165676761852
2018-07-28 11:00:00,10.7547147303934
2018-07-28 11:10:00,10.7932865431499
2018-07-28 11:20:00,10.833203878861
2018-07-28 11:30:00,10.8697888619846
2018-07-28 11:40:00,10.9048411630602
2018-07-28 11:50:00,10.9474220683086
2018-07-28 12:00:00,10.9769614587246
2018-07-28 12:10:00,10.9986363064967
2018-07-28 12:20:00,11.0200499918157
2018-07-28 12:30:00,11.0242275013051
2018-07-28 12:40:00,11.0108802116251
2018-07-28 12:50:00,11.0425317208647
2018-07-28 13:00:00,11.0281057139183
2018-07-28 13:10:00,10.9903252213891
2018-07-28 13:20:00,10.9510665695431
2018-07-28 13:30:00,10.9017698216818
2018-07-28 13:40:00,10.8485903274133
2018-07-28 13:50:00,10.7901628378023
2018-07-28 14:00:00,10.7303445859544
2018-07-28 14:10:00,10.6712149344597
2018-07-28 14:20:00,10.6227952413432
2018-07-28 14:30:00,10.5767759222915
2018-07-28 14:40:00,10.5381347135737
2018-07-28 14:50:00,10.4977242984299
2018-07-28 15:00:00,10.4613045772548
2018-07-28 15:10:00,10.4316489185741
2018-07-28 15:20:00,10.4005481295024
2018-07-28 15:30:00,10.3686126167223
2018-07-28 15:40:00,10.3349676966089
2018-07-28 15:50:00,10.2999410734669
2018-07-28 16:00:00,10.2652251266069
2018-07-28 16:10:00,10.2338185037266
2018-07-28 16:20:00,10.2025285216263
2018-07-28 16:30:00,10.169574789036
2018-07-28 16:40:00,10.1368090797364
2018-07-28 16:50:00,10.104151896146
2018-07-28 17:00:00,10.0700656044216
2018-07-28 17:10:00,10.0347282379149
2018-07-28 17:20:00,10.0024482743843
2018-07-28 17:30:00,9.97076400316116
2018-07-28 17:40:00,9.93916028659975
2018-07-28 17:50:00,9.90477206080418
2018-07-28 18:00:00,9.87024956160325
2018-07-28 18:10:00,9.83509603211518
2018-07-28 18:20:00,9.80165624228245
2018-07-28 18:30:00,9.76852729868336
2018-07-28 18:40:00,9.73693456181143
2018-07-28 18:50:00,9.7065892063132
2018-07-28 19:00:00,9.67656944271411
2018-07-28 19:10:00,9.64742329401444
2018-07-28 19:20:00,9.61823297381405
2018-07-28 19:30:00,9.58718958676398
2018-07-28 19:40:00,9.55669788432703
2018-07-28 19:50:00,9.52491913373339
2018-07-28 20:00:00,9.49217546290885
2018-07-28 20:10:00,9.45855119576389
2018-07-28 20:20:00,9.42599865100083
2018-07-28 20:30:00,9.39276392786444
2018-07-28 20:40:00,9.35886789018452
2018-07-28 20:50:00,9.32602731935098
2018-07-28 21:00:00,9.29416210050406
2018-07-28 21:10:00,9.26321185198682
2018-07-28 21:20:00,9.23168617802563
2018-07-28 21:30:00,9.19959651275385
2018-07-28 21:40:00,9.167672162326
2018-07-28 21:50:00,9.13591227509725
2018-07-28 22:00:00,9.10378218573244
2018-07-28 22:10:00,9.07125507174652
2018-07-28 22:20:00,9.03951241115412
2018-07-28 22:30:00,9.0085070253129
2018-07-28 22:40:00,8.978194255845
2018-07-28 22:50:00,8.94805699130534
2018-07-28 23:00:00,8.91807209130074
2018-07-28 23:10:00,8.88868989065879
2018-07-28 23:20:00,8.85904995791687
2018-07-28 23:30:00,8.8295599953351
2018-07-28 23:40:00,8.80057036615461
2018-07-28 23:50:00,8.77178626337859
2018-07-29 00:00:00,8.74314406942857
2018-07-29 00:10:00,8.71466396419873
2018-07-29 00:20:00,8.68628292407179
2018-07-29 00:30:00,8.65804208047548
2018-07-29 00:40:00,8.62996151131158
2018-07-29 00:50:00,8.60199917767163
2018-07-29 01:00:00,8.57401040691412
2018-07-29 01:10:00,8.54628367359798
2018-07-29 01:20:00,8.51871491208616
2018-07-29 01:30:00,8.49119219944523
2018-07-29 01:40:00,8.46378545450419
2018-07-29 01:50:00,8.43658473021837
2018-07-29 02:00:00,8.40954367048052
2018-07-29 02:10:00,8.38264001690307
2018-07-29 02:20:00,8.35591593974408
2018-07-29 02:30:00,8.32934909700041
2018-07-29 02:40:00,8.30299441347137
2018-07-29 02:50:00,8.27686363422408
2018-07-29 03:00:00,8.25086611413073
2018-07-29 03:10:00,8.22504571166532
2018-07-29 03:20:00,8.19937916110079
2018-07-29 03:30:00,8.17415295670299
2018-07-29 03:40:00,8.14942991831778
2018-07-29 03:50:00,8.12512407122312
2018-07-29 04:00:00,8.10201241132352
2018-07-29 04:10:00,8.0796857666889
2018-07-29 04:20:00,8.05816054221928
2018-07-29 04:30:00,8.03808832616275
2018-07-29 04:40:00,8.02058076566118
2018-07-29 04:50:00,8.00536068339948
2018-07-29 05:00:00,7.99456925120337
2018-07-29 05:10:00,7.98893850474212
2018-07-29 05:20:00,7.98267557653881
2018-07-29 05:30:00,7.97325091765012
2018-07-29 05:40:00,7.96165581676456
2018-07-29 05:50:00,7.95186982918937
2018-07-29 06:00:00,7.95731716661513
2018-07-29 06:10:00,7.97142205387551
2018-07-29 06:20:00,7.98621961804209
2018-07-29 06:30:00,7.9935898243284
2018-07-29 06:40:00,8.00476442058375
2018-07-29 06:50:00,8.01605260249445
2018-07-29 07:00:00,8.01903260886895
2018-07-29 07:10:00,8.01495758339139
2018-07-29 07:20:00,8.04314479045864
2018-07-29 07:30:00,8.06969305278034
2018-07-29 07:40:00,8.0905472888121
2018-07-29 07:50:00,8.11452553664033
2018-07-29 08:00:00,8.13989508425938
2018-07-29 08:10:00,8.16431409908298
2018-07-29 08:20:00,8.19922912505748
2018-07-29 08:30:00,8.24875556964059
2018-07-29 08:40:00,8.26964794045131
2018-07-29 08:50:00,8.30608487334047
2018-07-29 09:00:00,8.33482272940178
2018-07-29 09:10:00,8.37606015663236
2018-07-29 09:20:00,8.42125542687816
2018-07-29 09:30:00,8.46412447938569
2018-07-29 09:40:00,8.4982049054991
2018-07-29 09:50:00,8.55118307520075
2018-07-29 10:00:00,8.5897750858111
2018-07-29 10:10:00,8.62990372818189
2018-07-29 10:20:00,8.67730712512215
2018-07-29 10:30:00,8.72000579156094
2018-07-29 10:40:00,8.75123910112621
2018-07-29 10:50:00,8.80645163112551
2018-07-29 11:00:00,8.86653620535454
2018-07-29 11:10:00,8.93343476970549
2018-07-29 11:20:00,8.98292367686111
2018-07-29 11:30:00,9.03671957901752
2018-07-29 11:40:00,9.10017668358662
2018-07-29 11:50:00,9.16223413721793
2018-07-29 12:00:00,9.22587131077158
2018-07-29 12:10:00,9.28251523111104
2018-07-29 12:20:00,9.34966180931554
2018-07-29 12:30:00,9.41410895565857
2018-07-29 12:40:00,9.46984532222371
2018-07-29 12:50:00,9.53469576057076
2018-07-29 13:00:00,9.59019592795312
2018-07-29 13:10:00,9.64520207865934
2018-07-29 13:20:00,9.70671513713368
2018-07-29 13:30:00,9.76394974797495
2018-07-29 13:40:00,9.8173734271582
2018-07-29 13:50:00,9.86930635852335
2018-07-29 14:00:00,9.91880506554932
2018-07-29 14:10:00,9.93832621612392
2018-07-29 14:20:00,9.97444340293817
2018-07-29 14:30:00,10.026384611568
2018-07-29 14:40:00,10.0534930437764
2018-07-29 14:50:00,10.0725591715782
2018-07-29 15:00:00,10.0794567990991
2018-07-29 15:10:00,10.1009153900803
2018-07-29 15:20:00,10.1219466798313
2018-07-29 15:30:00,10.1205358840005
2018-07-29 15:40:00,10.1048137507737
2018-07-29 15:50:00,10.0853854148397
2018-07-29 16:00:00,10.0689989772532
2018-07-29 16:10:00,10.0588645346435
2018-07-29 16:20:00,10.0422301352433
2018-07-29 16:30:00,10.0317170654652
2018-07-29 16:40:00,10.0235486978163
2018-07-29 16:50:00,10.0155884635962
2018-07-29 17:00:00,10.0133271123774
2018-07-29 17:10:00,9.99329841313544
2018-07-29 17:20:00,9.97097624831085
2018-07-29 17:30:00,9.94793378013243
2018-07-29 17:40:00,9.92531889764998
2018-07-29 17:50:00,9.90295487060312
2018-07-29 18:00:00,9.87965345652049
2018-07-29 18:10:00,9.85300544349049
2018-07-29 18:20:00,9.82424276921004
2018-07-29 18:30:00,9.79402350900344
2018-07-29 18:40:00,9.76267886163238
2018-07-29 18:50:00,9.73042832540178
2018-07-29 19:00:00,9.69796411751656
2018-07-29 19:10:00,9.66797423681352
2018-07-29 19:20:00,9.63652785967508
2018-07-29 19:30:00,9.60476766575722
2018-07-29 19:40:00,9.57269504627071
2018-07-29 19:50:00,9.53887945073394
2018-07-29 20:00:00,9.5070669898949
2018-07-29 20:10:00,9.47635376936612
2018-07-29 20:20:00,9.44423920855753
2018-07-29 20:30:00,9.41332193895418
2018-07-29 20:40:00,9.38339416199528
2018-07-29 20:50:00,9.35436825111939
2018-07-29 21:00:00,9.32468542862975
2018-07-29 21:10:00,9.29512571931118
2018-07-29 21:20:00,9.26560571771943
2018-07-29 21:30:00,9.23618755973591
2018-07-29 21:40:00,9.20633425782054
2018-07-29 21:50:00,9.17665195229804
2018-07-29 22:00:00,9.14720510034687
2018-07-29 22:10:00,9.11831644771505
2018-07-29 22:20:00,9.08942105028726
2018-07-29 22:30:00,9.06066992010909
2018-07-29 22:40:00,9.03208389395834
2018-07-29 22:50:00,9.00368358840279
2018-07-29 23:00:00,8.97544658721
2018-07-29 23:10:00,8.94737206496966
2018-07-29 23:20:00,8.91909149373957
2018-07-29 23:30:00,8.89140482174102
2018-07-29 23:40:00,8.86387777718649
2018-07-29 23:50:00,8.83673665859654
2018-07-30 00:00:00,8.80948323045223
2018-07-30 00:10:00,8.78236618943826
2018-07-30 00:20:00,8.75558375422376
2018-07-30 00:30:00,8.72911111085033
2018-07-30 00:40:00,8.70259027699733
2018-07-30 00:50:00,8.67616001105143
2018-07-30 01:00:00,8.64998663473165
2018-07-30 01:10:00,8.62383502450464
2018-07-30 01:20:00,8.59777263348265
2018-07-30 01:30:00,8.57181889815571
2018-07-30 01:40:00,8.54599310830956
2018-07-30 01:50:00,8.5202750520849
2018-07-30 02:00:00,8.49465361076393
2018-07-30 02:10:00,8.46918905028901
2018-07-30 02:20:00,8.44383080808028
2018-07-30 02:30:00,8.41857847864208
2018-07-30 02:40:00,8.39341213093383
2018-07-30 02:50:00,8.36837048576686
2018-07-30 03:00:00,8.34359342463067
2018-07-30 03:10:00,8.31910052956995
2018-07-30 03:20:00,8.29477355670182
2018-07-30 03:30:00,8.27061154201061
2018-07-30 03:40:00,8.2465105793288
2018-07-30 03:50:00,8.22256929082517
2018-07-30 04:00:00,8.19974601071347
2018-07-30 04:10:00,8.1774611683342
2018-07-30 04:20:00,8.15516759138746
2018-07-30 04:30:00,8.13341416626561
2018-07-30 04:40:00,8.11262511304179
2018-07-30 04:50:00,8.0924542240699
2018-07-30 05:00:00,8.07273240214772
2018-07-30 05:10:00,8.0541276625422
2018-07-30 05:20:00,8.03676186214465
2018-07-30 05:30:00,8.02660663324421
2018-07-30 05:40:00,8.01734565112462
2018-07-30 05:50:00,8.00858003111471
2018-07-30 06:00:00,8.00540289497603
2018-07-30 06:10:00,8.01257166558484
2018-07-30 06:20:00,8.01868787938692
2018-07-30 06:30:00,8.00840419537736
2018-07-30 06:40:00,8.00126578623186
2018-07-30 06:50:00,8.00399831380498
2018-07-30 07:00:00,8.00574493398276
2018-07-30 07:10:00,8.03124615985922
2018-07-30 07:20:00,8.05909548038541
2018-07-30 07:30:00,8.09030594745568
2018-07-30 07:40:00,8.12406333561953
2018-07-30 07:50:00,8.15510574625425
2018-07-30 08:00:00,8.15656444346804
2018-07-30 08:10:00,8.17369877907674
2018-07-30 08:20:00,8.22990295056519
2018-07-30 08:30:00,8.28070752551295
2018-07-30 08:40:00,8.32961668123348
2018-07-30 08:50:00,8.3695780501773
2018-07-30 09:00:00,8.4197672881308
2018-07-30 09:10:00,8.48007688138084
2018-07-30 09:20:00,8.53806087560584
2018-07-30 09:30:00,8.58507831052594
2018-07-30 09:40:00,8.62928415370999
2018-07-30 09:50:00,8.66368448369478
2018-07-30 10:00:00,8.71299451274511
2018-07-30 10:10:00,8.75482559783498
2018-07-30 10:20:00,8.77889653439012
2018-07-30 10:30:00,8.79018547211448
2018-07-30 10:40:00,8.81033520017648
2018-07-30 10:50:00,8.83164647764017
2018-07-30 11:00:00,8.86770350215893
2018-07-30 11:10:00,8.90900199196456
2018-07-30 11:20:00,8.93481118633152
2018-07-30 11:30:00,8.95107469577928
2018-07-30 11:40:00,8.96428379366776
2018-07-30 11:50:00,9.02332864076386
2018-07-30 12:00:00,9.06278253236347
2018-07-30 12:10:00,9.08167442425079
2018-07-30 12:20:00,9.09356270161669
2018-07-30 12:30:00,9.10388512750341
2018-07-30 12:40:00,9.11636231789169
2018-07-30 12:50:00,9.13272166802442
2018-07-30 13:00:00,9.14489251925462
2018-07-30 13:10:00,9.1549651477445
2018-07-30 13:20:00,9.16657327196318
2018-07-30 13:30:00,9.20471973906565
2018-07-30 13:40:00,9.27329005883803
2018-07-30 13:50:00,9.34678059970345
2018-07-30 14:00:00,9.41042585047564
2018-07-30 14:10:00,9.42400970993392
2018-07-30 14:20:00,9.42548924695034
2018-07-30 14:30:00,9.43419666707054
2018-07-30 14:40:00,9.46193993415599
2018-07-30 14:50:00,9.49092185174129
2018-07-30 15:00:00,9.54452946034347
2018-07-30 15:10:00,9.58474660140608
2018-07-30 15:20:00,9.61412982994069
2018-07-30 15:30:00,9.63783896430278
2018-07-30 15:40:00,9.62896344742454
2018-07-30 15:50:00,9.62794361017847
2018-07-30 16:00:00,9.64139172280152
2018-07-30 16:10:00,9.65895021479661
2018-07-30 16:20:00,9.65352508805262
2018-07-30 16:30:00,9.64609562656048
2018-07-30 16:40:00,9.64173040583438
2018-07-30 16:50:00,9.62874850318875
2018-07-30 17:00:00,9.61985753258344
2018-07-30 17:10:00,9.62254220059986
2018-07-30 17:20:00,9.62720420396978
2018-07-30 17:30:00,9.63265340268651
2018-07-30 17:40:00,9.63040242076771
2018-07-30 17:50:00,9.6247073191898
2018-07-30 18:00:00,9.6212208628011
2018-07-30 18:10:00,9.61108468718635
2018-07-30 18:20:00,9.59950297567188
2018-07-30 18:30:00,9.58471140576175
2018-07-30 18:40:00,9.56473444049743
2018-07-30 18:50:00,9.54333134778844
2018-07-30 19:00:00,9.51771990866951
2018-07-30 19:10:00,9.48973376659414
2018-07-30 19:20:00,9.46256371304407
2018-07-30 19:30:00,9.43457703362904
2018-07-30 19:40:00,9.40446256987429
2018-07-30 19:50:00,9.37409474640449
2018-07-30 20:00:00,9.34357411852132
2018-07-30 20:10:00,9.31299752841959
2018-07-30 20:20:00,9.28236906221635
2018-07-30 20:30:00,9.25175813202802
2018-07-30 20:40:00,9.22146468374226
2018-07-30 20:50:00,9.19144034425244
2018-07-30 21:00:00,9.16150002924692
2018-07-30 21:10:00,9.13168925061087
2018-07-30 21:20:00,9.10198449720982
2018-07-30 21:30:00,9.07238858281932
2018-07-30 21:40:00,9.04290102850922
2018-07-30 21:50:00,9.01352135718222
2018-07-30 22:00:00,8.98424909356787
2018-07-30 22:10:00,8.95508376421663
2018-07-30 22:20:00,8.92602489749396
2018-07-30 22:30:00,8.89707202357434
2018-07-30 22:40:00,8.86822141599836
2018-07-30 22:50:00,8.83944981661227
2018-07-30 23:00:00,8.81073407933202
2018-07-30 23:10:00,8.78298793621554
